TIMESTAMP,WORKLOAD_NAME,WORKLOAD_ID,MEMBER,ACT_ABORTED_TOTAL,ACT_COMPLETED_TOTAL,ACT_REJECTED_TOTAL,AGENT_WAIT_TIME,AGENT_WAITS_TOTAL,POOL_DATA_L_READS,POOL_INDEX_L_READS,POOL_TEMP_DATA_L_READS,POOL_TEMP_INDEX_L_READS,POOL_TEMP_XDA_L_READS,POOL_XDA_L_READS,POOL_DATA_P_READS,POOL_INDEX_P_READS,POOL_TEMP_DATA_P_READS,POOL_TEMP_INDEX_P_READS,POOL_TEMP_XDA_P_READS,POOL_XDA_P_READS,POOL_DATA_WRITES,POOL_INDEX_WRITES,POOL_XDA_WRITES,POOL_READ_TIME,POOL_WRITE_TIME,CLIENT_IDLE_WAIT_TIME,DEADLOCKS,DIRECT_READS,DIRECT_READ_TIME,DIRECT_WRITES,DIRECT_WRITE_TIME,DIRECT_READ_REQS,DIRECT_WRITE_REQS,FCM_RECV_VOLUME,FCM_RECVS_TOTAL,FCM_SEND_VOLUME,FCM_SENDS_TOTAL,FCM_RECV_WAIT_TIME,FCM_SEND_WAIT_TIME,IPC_RECV_VOLUME,IPC_RECV_WAIT_TIME,IPC_RECVS_TOTAL,IPC_SEND_VOLUME,IPC_SEND_WAIT_TIME,IPC_SENDS_TOTAL,LOCK_ESCALS,LOCK_TIMEOUTS,LOCK_WAIT_TIME,LOCK_WAITS,LOG_BUFFER_WAIT_TIME,NUM_LOG_BUFFER_FULL,LOG_DISK_WAIT_TIME,LOG_DISK_WAITS_TOTAL,RQSTS_COMPLETED_TOTAL,ROWS_MODIFIED,ROWS_READ,ROWS_RETURNED,TCPIP_RECV_VOLUME,TCPIP_SEND_VOLUME,TCPIP_RECV_WAIT_TIME,TCPIP_RECVS_TOTAL,TCPIP_SEND_WAIT_TIME,TCPIP_SENDS_TOTAL,TOTAL_APP_RQST_TIME,TOTAL_RQST_TIME,WLM_QUEUE_TIME_TOTAL,WLM_QUEUE_ASSIGNMENTS_TOTAL,TOTAL_CPU_TIME,TOTAL_WAIT_TIME,APP_RQSTS_COMPLETED_TOTAL,TOTAL_SECTION_SORT_TIME,TOTAL_SECTION_SORT_PROC_TIME,TOTAL_SECTION_SORTS,TOTAL_SORTS,POST_THRESHOLD_SORTS,POST_SHRTHRESHOLD_SORTS,SORT_OVERFLOWS,TOTAL_COMPILE_TIME,TOTAL_COMPILE_PROC_TIME,TOTAL_COMPILATIONS,TOTAL_IMPLICIT_COMPILE_TIME,TOTAL_IMPLICIT_COMPILE_PROC_TIME,TOTAL_IMPLICIT_COMPILATIONS,TOTAL_SECTION_TIME,TOTAL_SECTION_PROC_TIME,TOTAL_APP_SECTION_EXECUTIONS,TOTAL_ACT_TIME,TOTAL_ACT_WAIT_TIME,ACT_RQSTS_TOTAL,TOTAL_ROUTINE_TIME,TOTAL_ROUTINE_INVOCATIONS,TOTAL_COMMIT_TIME,TOTAL_COMMIT_PROC_TIME,TOTAL_APP_COMMITS,INT_COMMITS,TOTAL_ROLLBACK_TIME,TOTAL_ROLLBACK_PROC_TIME,TOTAL_APP_ROLLBACKS,INT_ROLLBACKS,TOTAL_RUNSTATS_TIME,TOTAL_RUNSTATS_PROC_TIME,TOTAL_RUNSTATS,TOTAL_REORG_TIME,TOTAL_REORG_PROC_TIME,TOTAL_REORGS,TOTAL_LOAD_TIME,TOTAL_LOAD_PROC_TIME,TOTAL_LOADS,CAT_CACHE_INSERTS,CAT_CACHE_LOOKUPS,PKG_CACHE_INSERTS,PKG_CACHE_LOOKUPS,THRESH_VIOLATIONS,NUM_LW_THRESH_EXCEEDED,ADDITIONAL_DETAILS
"2015-11-01 05:40:11.261406","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 05:50:11.133620","SYSDEFAULTUSERWORKLOAD",1,0,144150,14423533737,0,0,0,5738000941545,3633721401210,5405301085,0,12170189,252474412,576096974,396526112,71621,0,14,303844,1941023,1052806,49850,13324254599,34248176,260814261450,9,66834468,44830577,18807270,105736,6029050,7492013,177042524,43664,179195184,58209,10846,58700,4266008047,8315,12528054,31403535517,137690,12536322,0,700,47040455,251434,948548,1447,18037393013,986094299,8232276852,828683383841,38728377486035,15340540972,15451502767816,39730387695274,56709093,-3485150621,432332957,-3485141159,78541323152,88077485222,0,0,90995734693232425,31978083831,8232275356,7504766171,7503607939,3794944486,248608080386,176,176,63756341,502460064,455172121,22429563,3929963,3921613,11483145,53563916458,39908090734,10128710587,53565566593,13656747697,10996835369,1568423,32574,17799135306,47530016,1138152456,15473842,15821168,15590321,1584332413,917,10594587,3670838,5579,0,0,0,81310,14888,4,3449563,337219620,10841441,14103314882,0,0,
"2015-11-01 05:50:11.133620","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 06:00:11.134004","SYSDEFAULTUSERWORKLOAD",1,0,144150,14423633782,0,0,0,5738002351615,3633722143775,5405358407,0,12170189,252474691,576097385,396527257,71621,0,14,303845,1941024,1052806,49850,13324287601,34248177,260870395356,9,66836962,44830599,18811044,105753,6030051,7493592,177042524,43664,179195184,58209,10846,58700,4266139987,8315,12529164,31405444132,137699,12537434,0,700,47040455,251434,948548,1447,18037409509,986105616,8232603023,828691110012,38728403203231,15340613712,15451610373048,39730658088701,56709361,-3485025750,432335725,-3485016288,78541413752,88077575822,0,0,90995734726569436,31978136413,8232601527,7504771844,7503613611,3794957261,248608093161,176,176,63758081,502460949,455172989,22429622,3929969,3921619,11483157,53563977706,39908118932,10128810632,53565627841,13656780747,10996937300,1568423,32574,17799152287,47530527,1138163955,15473880,15821265,15590418,1584344939,917,10594587,3670838,5579,0,0,0,81310,14888,4,3449567,337220369,10841464,14103413481,0,0,
"2015-11-01 06:00:11.134004","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 06:10:11.335092","SYSDEFAULTUSERWORKLOAD",1,0,144150,14423677737,0,0,0,5738004961570,3633725798276,5405365003,0,12170189,252475055,576097571,396527703,71621,0,14,303848,1941024,1052806,49850,13324301461,34248177,260925438775,9,66839636,44830804,18814908,105871,6031057,7495194,177042524,43664,179195184,58209,10846,58700,4266271927,8316,12530274,31407382245,137712,12538546,0,700,47040455,251434,948548,1447,18037433977,986116327,8232758540,828691496792,38728432158167,15340652916,15451655938734,39730775483593,56709521,-3484959263,432337144,-3484949802,78541482415,88077644485,0,0,90995734753918417,31978176657,8232757044,7504773709,7503615477,3794961343,248608097243,176,176,63758338,502461668,455173508,22429673,3929973,3921623,11483161,53564015203,39908142367,10128854587,53565665338,13656794809,10996982746,1568423,32574,17799177075,47530926,1138174999,15473906,15821347,15590499,1584356011,917,10594587,3670838,5579,0,0,0,81310,14888,4,3449574,337220930,10841487,14103457202,0,0,
"2015-11-01 06:10:11.335092","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 06:20:11.728299","SYSDEFAULTUSERWORKLOAD",1,0,144150,14423733347,0,0,0,5738007723998,3633729741726,5405416380,0,12170189,252475186,576098183,396527997,71621,0,14,303848,1941031,1052806,49850,13324325361,34248264,260980369652,9,66842394,44830856,18818804,105888,6032064,7496807,177042524,43664,179195184,58209,10846,58700,4266403867,8316,12531384,31409314963,137722,12539658,0,700,47040457,251435,948548,1447,18037641646,986127032,8232950642,828692169356,38728454288354,15340773464,15451712843475,39730948390353,56709693,-3484879643,432338842,-3484870180,78541750152,88077912222,0,0,90995734784353905,31978410267,8232949146,7504776265,7503618033,3794965655,248608101555,176,176,63758604,502462420,455174210,22429745,3929990,3921640,11483183,53564067946,39908170392,10128910197,53565718081,13656819526,10997041138,1568423,32574,17799384439,47531327,1138186138,15473955,15821438,15590591,1584367184,917,10594587,3670838,5579,0,0,0,81310,14888,4,3449586,337221803,10841513,14103512569,0,0,
"2015-11-01 06:20:11.728299","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 06:30:11.149539","SYSDEFAULTUSERWORKLOAD",1,0,144150,14423901939,0,0,0,5738016544004,3633743236403,5405539713,0,12170189,252475358,576098441,396528540,71621,0,14,303848,1941033,1052806,49850,13324350217,34248266,261035197014,9,66845036,44830979,18822776,105905,6033068,7498450,177042524,43664,179195184,58209,10846,58700,4266535807,8317,12532494,31411251894,137731,12540770,0,700,47040547,251439,948548,1447,18037963915,986137743,8233482597,828697215029,38728495398586,15341103329,15451873066563,39731406959569,56710052,-3484686124,432343125,-3484676661,78542188434,88078350504,0,0,90995734862980068,31978762273,8233481101,7504784257,7503626024,3794979216,248608115116,176,176,63759726,502463842,455175479,22429823,3930000,3921650,11483206,53564165296,39908242400,10129078789,53565815432,13656844869,10997213259,1568423,32574,17799706693,47531776,1138197365,15474000,15821538,15590690,1584378439,917,10594587,3670838,5579,0,0,0,81310,14888,4,3449598,337222769,10841544,14103680997,0,0,
"2015-11-01 06:30:11.149539","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 06:40:11.163880","SYSDEFAULTUSERWORKLOAD",1,0,144150,14424081941,0,0,0,5738017820292,3633744893623,5405621638,0,12170189,252475424,576098558,396528709,71621,0,14,303848,1941033,1052806,49850,13324358749,34248266,261090128254,9,66847578,44830985,18826766,105922,6034069,7500103,177042524,43664,179195184,58209,10846,58700,4266667747,8317,12533604,31413187991,137741,12541882,0,700,47040552,251441,948548,1447,18038403662,986148362,8234071554,828697327954,38728511036708,15341349442,15452037991760,39731816352230,56710482,-3484458402,432348216,-3484448939,78542692655,88078854725,0,0,90995734903563817,31979216114,8234070058,7504785521,7503627288,3794980155,248608116055,176,176,63759871,502464284,455175916,22429874,3930007,3921656,11483218,53564210512,39908278692,10129258791,53565860647,13656853793,10997420017,1568423,32574,17800146547,47532251,1138208379,15474040,15821643,15590795,1584389475,917,10594587,3670838,5579,0,0,0,81310,14888,4,3449598,337223471,10841559,14103860933,0,0,
"2015-11-01 06:40:11.163880","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 06:50:12.696730","SYSDEFAULTUSERWORKLOAD",1,0,144150,14424253259,0,0,0,5738018724600,3633746011844,5405627302,0,12170189,252475432,576098573,396528727,71621,0,14,303848,1941033,1052806,49850,13324360790,34248266,261145196730,9,66850120,44831073,18830756,105943,6035070,7501756,177042524,43664,179195184,58209,10846,58700,4266799687,8318,12534714,31415124088,137751,12542994,0,700,47040552,251441,948548,1447,18038763702,986158715,8234607898,828697386876,38728519752889,15341559816,15452191198035,39732202195170,56710819,-3484265796,432352456,-3484256333,78543082708,88079244778,0,0,90995734934080999,31979582891,8234606402,7504786555,7503628322,3794980476,248608116376,176,176,63760011,502464376,455175926,22429901,3930007,3921656,11483218,53564224007,39908290119,10129430109,53565874143,13656855862,10997592645,1568423,32574,17800507000,47532666,1138218906,15474048,15821734,15590887,1584399994,917,10594587,3670838,5579,0,0,0,81310,14888,4,3449598,337223576,10841562,14104032281,0,0,
"2015-11-01 06:50:12.696730","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 07:00:12.266672","SYSDEFAULTUSERWORKLOAD",1,0,144150,14424408801,0,0,0,5738019871468,3633747409324,5405633523,0,12170189,252475465,576098670,396528779,71621,0,14,303848,1941033,1052806,49850,13324367625,34248266,261200049111,9,66852674,44831111,18834780,105961,6036071,7503421,177042524,43664,179195184,58209,10846,58700,4266931627,8319,12535824,31417063022,137762,12544106,0,700,47040552,251441,948548,1447,18038925114,986165284,8235089943,828697489885,38728536116673,15341756893,15452329699633,39732550386438,56711129,-3484096026,432356190,-3484086562,78543294148,88079456218,0,0,90995734964000659,31979755249,8235088447,7504787623,7503629390,3794981219,248608117119,176,176,63760187,502464551,455176068,22429939,3930010,3921660,11483222,53564259377,39908318368,10129585651,53565909512,13656862981,10997749730,1568423,32574,17800668427,47532942,1138225781,15474078,15821794,15590947,1584406890,917,10594587,3670838,5579,0,0,0,81310,14888,4,3449601,337224069,10841572,14104187801,0,0,
"2015-11-01 07:00:12.266672","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 07:10:11.381423","SYSDEFAULTUSERWORKLOAD",1,0,144150,14424567017,0,0,0,5738022235276,3633751141733,5405641041,0,12170189,252475569,576099979,396536809,71621,0,14,303848,1941035,1052806,49850,13324659219,34248273,261255711507,9,66855226,44831142,18838882,105979,6037072,7505115,177042524,43664,179195184,58209,10846,58700,4267063567,8319,12536934,31419012248,137775,12545218,0,700,47040552,251441,948548,1447,18039191235,986172858,8235583012,828697597728,38728554240423,15341960022,15452471234723,39732906245699,56711461,-3483920746,432360022,-3483911282,78543893528,88080055598,0,0,90995735005779824,31980317197,8235581516,7504788882,7503630649,3794982034,248608117934,176,176,63760335,502465430,455176922,22430025,3930024,3921674,11483255,53564576357,39908343350,10129743867,53566226492,13657154980,10997910138,1568423,32574,17800934500,47533269,1138233738,15474152,15821866,15591019,1584414902,917,10594587,3670838,5579,0,0,0,81310,14888,4,3449604,337225420,10841601,14104346051,0,0,
"2015-11-01 07:10:11.381423","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 07:20:11.402707","SYSDEFAULTUSERWORKLOAD",1,0,144150,14424739057,0,0,0,5738027151379,3633759381440,5405659052,0,12170189,252475625,576106742,396541735,71621,0,14,303848,1941035,1052852,49850,13324802985,34248642,261311220814,9,66857848,44831178,18843022,105997,6038075,7506823,177042524,43664,179195184,58209,10846,58700,4267195507,8320,12538044,31420970512,137784,12546330,0,700,47040552,251441,948548,1447,18039211337,986184708,8236127790,828699371905,38728622358910,15342172683,15452627712781,39733305803673,56711853,-3483721275,432364348,-3483711811,78544239541,88080401610,0,0,90995735121195733,31980486217,8236126294,7504793145,7503634800,3795003495,248608139395,176,176,63761405,502465875,455177337,22430072,3930030,3921680,11483264,53564884255,39908507061,10129915907,53566534390,13657299167,10998083803,1568423,32574,17800955087,47533780,1138246673,15474193,15821980,15591132,1584428851,917,10594587,3670838,5579,0,0,0,81310,14888,4,3449610,337226111,10841615,14104518139,0,0,
"2015-11-01 07:20:11.402707","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 07:30:11.161072","SYSDEFAULTUSERWORKLOAD",1,0,144150,14424932580,0,0,0,5738032574161,3633784468466,5405667158,0,12170189,252475681,576111708,396544294,71621,0,14,303848,1941035,1052869,49850,13324917647,34248727,261367518987,9,66860380,44831184,18847164,106015,6039075,7508532,177042524,43664,179195184,58209,10846,58700,4267327447,8320,12539154,31422924927,137794,12547442,0,700,47040552,251441,948548,1447,18039236272,986199514,8236745700,828699768909,38728868366192,15342391108,15452810132070,39733779721143,56712330,-3483491560,432369456,-3483482096,78544794633,88080956703,0,0,90995735523039924,31980631516,8236744204,7504794541,7503636194,3795004192,248608140092,176,176,63761620,502465927,455177388,22430105,3930033,3921683,11483272,53565392815,39908900835,10130109430,53567042950,13657413952,10998278802,1568423,32574,17800980753,47534527,1138263173,15474211,15822170,15591323,1584448142,917,10594587,3670838,5579,0,0,0,81310,14888,4,3449612,337226381,10841616,14104711708,0,0,
"2015-11-01 07:30:11.161072","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 07:40:11.137110","SYSDEFAULTUSERWORKLOAD",1,0,144150,14425101719,0,0,0,5738035569149,3633788413314,5405673964,0,12170189,252475772,576111802,396544437,71621,0,14,303848,1941035,1052869,49850,13324921660,34248727,261422500319,9,66862912,44831189,18851306,106033,6040075,7510241,177042524,43664,179195184,58209,10846,58700,4267459387,8321,12540264,31424879342,137804,12548554,0,700,47040552,251441,948548,1447,18039256190,986210168,8237276732,828699973265,38728909080504,15342600148,15452963411759,39734165526565,56712685,-3483299903,432373544,-3483290439,78544860494,88081022564,0,0,90995735565653570,31980659926,8237275236,7504795823,7503637476,3795005899,248608141799,176,176,63761859,502465929,455177390,22430129,3930033,3921683,11483272,53565422425,39908926399,10130278569,53567072560,13657417999,10998449423,1568423,32574,17801001084,47534950,1138274222,15474220,15822254,15591407,1584459197,917,10594587,3670838,5579,0,0,0,81310,14888,4,3449612,337226489,10841616,14104880696,0,0,
"2015-11-01 07:40:11.137110","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 07:50:11.157489","SYSDEFAULTUSERWORKLOAD",1,0,144150,14425185809,0,0,0,5738038310747,3633792193785,5405679675,0,12170189,252475828,576111886,396544519,71621,0,14,303848,1941035,1052869,49850,13324926676,34248727,261477642965,9,66865444,44831195,18855448,106051,6041075,7511950,177042524,43664,179195184,58209,10846,58700,4267591327,8321,12541374,31426833160,137814,12549666,0,700,47040552,251441,948548,1447,18039267725,986220741,8237551902,828700194593,38728933772082,15342699158,15453041986719,39734365493997,56712889,-3483194017,432375808,-3483184553,78544905674,88081067744,0,0,90995735594819612,31980678977,8237550406,7504796896,7503638549,3795006449,248608142349,176,176,63762040,502465931,455177392,22430153,3930033,3921683,11483272,53565447090,39908946024,10130362659,53567097226,13657423039,10998534768,1568423,32574,17801012997,47535329,1138285026,15474229,15822335,15591487,1584470002,917,10594587,3670838,5579,0,0,0,81310,14888,4,3449612,337226597,10841616,14104964755,0,0,
"2015-11-01 07:50:11.157489","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 08:00:11.161931","SYSDEFAULTUSERWORKLOAD",1,0,144150,14425222835,0,0,0,5738041756865,3633796435294,5405698328,0,12170189,252476177,576113710,396545018,71624,0,14,303850,1941035,1052869,49850,13324967057,34248727,261532903586,9,66868118,44831386,18859664,106069,6042080,7513687,177042524,43664,179195184,58209,10846,58700,4267723267,8322,12542484,31428798665,137825,12550778,0,700,47040552,251441,948548,1447,18039861846,986231460,8237689039,828700356625,38728973885444,15342831087,15453080915960,39734484372659,56713046,-3483132273,432377090,-3483122809,78545863036,88082025106,0,0,90995735629687003,31981315140,8237687543,7504798214,7503639867,3795007405,248608143305,176,176,63762163,502467167,455178442,22430242,3930061,3921710,11483310,53565806274,39909261140,10130399685,53567456409,13657467107,10998575479,1568423,32574,17801603859,47535732,1138296063,15474315,15822433,15591585,1584481091,917,10594587,3670838,5579,0,0,0,81310,14888,4,3449621,337228129,10841643,14105001763,0,0,
"2015-11-01 08:00:11.161931","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 08:10:11.165396","SYSDEFAULTUSERWORKLOAD",1,0,144150,14425260523,0,0,0,5738045272889,3633800974906,5405708461,0,12170189,252476259,576114085,396546334,71624,0,14,303850,1941035,1052869,49850,13325002273,34248727,261588038036,9,66870922,44831617,18864056,106089,6043091,7515499,177042524,43664,179195184,58209,10846,58700,4267855207,8322,12543594,31430770477,137837,12551890,0,700,47040552,251441,948548,1447,18039886949,986242104,8237828244,828700513171,38729014336118,15342875003,15453119602340,39734582617266,56713370,-3483070204,432378368,-3483060740,78545971832,88082133902,0,0,90995735665511236,31981377325,8237826748,7504800507,7503642160,3795008142,248608144042,176,176,63762226,502470873,455181856,22430425,3930095,3921745,11483385,53565879450,39909298955,10130437373,53567529585,13657502468,10998616269,1568423,32574,17801629183,47536140,1138307222,15474480,15822517,15591669,1584492348,917,10594960,3671167,5580,0,0,0,81310,14888,4,3449644,337231379,10841727,14105039570,0,0,
"2015-11-01 08:10:11.165396","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2015-11-01 08:20:11.364038","SYSDEFAULTUSERWORKLOAD",1,0,144158,14425340283,0,0,0,5738542528415,3633810492672,5405731493,0,12170189,252477076,576115590,396548511,71624,0,14,303853,1941035,1052869,49850,13325073565,34248727,261645114746,9,66873826,44831895,18868526,106108,6044104,7517335,177042524,43664,179195184,58209,10846,58700,4267987147,8323,12544704,31432749687,137847,12553002,0,700,47040552,251441,948548,1447,18039901815,986253654,8238095464,828703058246,38729538257829,15342954443,15453203045408,39734801033076,56713665,-3482963691,432380881,-3482954228,78546485198,88082647268,0,0,90995736041292186,31981466599,8238093968,7504804015,7503645667,3795018051,248608153951,176,176,63763126,502471912,455182623,22430502,3930104,3921753,11483409,53566366264,39909714274,10130517141,53568016400,13657573963,10998698636,1568423,32574,17801644353,47536621,1138319032,15474541,15822635,15591787,1584505769,917,10594960,3671167,5580,0,0,0,81310,14888,4,3449657,337232557,10841756,14105119296,0,0,
"2015-11-01 08:20:11.364038","SYSDEFAULTADMWORKLOAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
